outside_temp,outside_humidity,inside_temp,inside_humidity,username,date,time
72.2,70.0,71.3,67.8,orivers,15-08-20,18
79.9,86.4,78.9,85.6,orivers,15-08-21,00
82.0,64.2,81.0,57.2,orivers,15-08-21,06
75.1,74.8,73.4,72.9,orivers,15-08-21,12
71.4,71.8,67.2,71.8,orivers,15-08-21,18
80.4,94.5,79.9,89.2,orivers,15-08-22,00
85.7,54.9,85.7,54.9,orivers,15-08-22,06
84.4,72.2,83.4,72.2,orivers,15-08-22,12
89.6,74.0,83.6,70.7,orivers,15-08-22,18
79.6,52.6,78.5,47.3,orivers,15-08-23,00
87.9,87.2,87.7,78.7,orivers,15-08-23,06
73.9,88.9,73.9,84.9,orivers,15-08-23,12
81.8,74.0,81.5,74.0,orivers,15-08-23,18
71.5,94.9,71.5,94.7,orivers,15-08-24,00
88.1,72.4,86.5,72.4,orivers,15-08-24,06
79.5,71.5,75.6,70.1,orivers,15-08-24,12
76.9,91.4,67.1,86.7,orivers,15-08-24,18
90.9,85.2,90.9,82.3,orivers,15-08-25,00
77.9,83.1,77.2,82.5,orivers,15-08-25,06
73.5,76.8,72.7,75.9,orivers,15-08-25,12
76.9,87.7,69.2,84.5,orivers,15-08-25,18
94.5,57.7,94.5,56.4,orivers,15-08-26,00
81.8,80.8,79.4,80.3,orivers,15-08-26,06
94.9,89.3,94.3,85.2,orivers,15-08-26,12
77.9,81.3,77.5,81.2,orivers,15-08-26,18
75.8,91.3,75.1,88.7,orivers,15-08-27,00
80.6,84.1,80.6,80.5,orivers,15-08-27,06
84.2,65.6,81.6,63.8,orivers,15-08-27,12
73.1,77.7,71.5,74.7,orivers,15-08-27,18
78.9,65.3,78.5,64.6,orivers,15-08-28,00
81.1,92.1,73.7,92.1,orivers,15-08-28,06
82.4,73.5,76.9,72.6,orivers,15-08-28,12
89.5,59.9,87.3,56.9,orivers,15-08-28,18
77.6,63.2,77.6,62.6,orivers,15-08-29,00
75.0,59.1,66.1,54.4,orivers,15-08-29,06
72.7,55.1,72.7,50.6,orivers,15-08-29,12
76.7,79.4,76.7,78.2,orivers,15-08-29,18
87.5,59.9,86.5,59.6,orivers,15-08-30,00
88.9,74.9,88.5,73.9,orivers,15-08-30,06
79.2,66.3,78.1,66.3,orivers,15-08-30,12
78.7,61.6,69.7,60.8,orivers,15-08-30,18
80.4,94.8,79.3,89.4,orivers,15-08-31,00
72.1,65.3,69.6,64.8,orivers,15-08-31,06
83.4,53.8,82.0,48.3,orivers,15-08-31,12
73.7,55.8,66.1,55.6,orivers,15-08-31,18
82.9,65.9,81.4,63.3,orivers,15-09-01,00
82.3,63.6,81.4,58.8,orivers,15-09-01,06
87.2,75.2,81.6,75.2,orivers,15-09-01,12
93.4,87.9,93.3,83.6,orivers,15-09-01,18
90.5,60.3,86.7,60.3,orivers,15-09-02,00
91.5,66.6,89.9,65.8,orivers,15-09-02,06
77.2,50.7,77.2,46.9,orivers,15-09-02,12
74.0,85.6,69.0,78.5,orivers,15-09-02,18
94.3,90.0,93.9,89.9,orivers,15-09-03,00
87.9,81.2,87.1,72.9,orivers,15-09-03,06
88.5,78.6,88.5,76.4,orivers,15-09-03,12
84.5,51.5,75.9,49.7,orivers,15-09-03,18
73.4,81.5,72.1,80.9,orivers,15-09-04,00
89.8,75.2,80.2,73.0,orivers,15-09-04,06
73.6,67.8,73.2,65.3,orivers,15-09-04,12
93.4,52.9,90.6,51.2,orivers,15-09-04,18
81.5,79.2,78.5,78.4,orivers,15-09-05,00
87.4,66.2,86.8,64.2,orivers,15-09-05,06
73.9,60.8,72.0,60.0,orivers,15-09-05,12
81.4,53.0,78.8,49.3,orivers,15-09-05,18
86.2,67.1,85.5,67.1,orivers,15-09-06,00
88.9,56.5,88.9,56.1,orivers,15-09-06,06
77.2,69.9,73.0,66.8,orivers,15-09-06,12
73.7,63.7,73.7,61.8,orivers,15-09-06,18
71.6,62.1,69.8,61.4,orivers,15-09-07,00
73.8,69.5,69.7,65.7,orivers,15-09-07,06
71.6,83.5,69.1,82.7,orivers,15-09-07,12
94.8,74.2,92.1,72.2,orivers,15-09-07,18
87.0,55.5,85.2,55.0,amberscott,15-01-01,00
72.4,80.2,66.4,80.2,amberscott,15-01-01,06
75.5,79.2,74.5,76.2,amberscott,15-01-01,12
88.5,56.6,88.3,55.8,amberscott,15-01-01,18
93.1,66.0,90.3,63.3,amberscott,15-01-02,00
86.6,89.0,82.0,83.4,amberscott,15-01-02,06
85.3,81.8,83.6,81.5,amberscott,15-01-02,12
87.9,58.8,86.3,58.3,amberscott,15-01-02,18
70.6,64.2,69.4,62.2,amberscott,15-01-03,00
80.5,62.7,73.5,61.1,amberscott,15-01-03,06
93.1,79.7,85.2,74.5,amberscott,15-01-03,12
70.4,65.9,65.6,65.3,amberscott,15-01-03,18
75.8,55.1,75.8,54.7,amberscott,15-01-04,00
71.7,64.4,71.0,62.9,amberscott,15-01-04,06
85.5,82.3,82.1,78.8,amberscott,15-01-04,12
80.8,79.6,75.9,79.5,amberscott,15-01-04,18
87.7,90.2,81.1,90.0,amberscott,15-01-05,00
86.9,92.0,86.4,88.3,amberscott,15-01-05,06
89.3,89.0,88.9,83.3,amberscott,15-01-05,12
79.7,74.9,79.6,68.7,amberscott,15-01-05,18
90.7,58.6,88.9,52.5,amberscott,15-01-06,00
92.4,72.6,90.2,71.2,amberscott,15-01-06,06
93.2,78.8,88.2,74.1,amberscott,15-01-06,12
94.3,89.5,92.7,89.0,amberscott,15-01-06,18
77.8,85.4,74.8,85.3,amberscott,15-01-07,00
73.1,67.1,69.5,62.6,amberscott,15-01-07,06
79.1,69.5,75.7,67.5,amberscott,15-01-07,12
80.1,68.6,75.5,62.4,amberscott,15-01-07,18
82.9,91.4,82.2,84.6,amberscott,15-01-08,00
94.0,75.4,93.6,72.0,amberscott,15-01-08,06
82.9,76.4,82.5,76.4,amberscott,15-01-08,12
89.9,90.2,89.7,89.2,amberscott,15-01-08,18
74.2,87.5,73.1,86.8,amberscott,15-01-09,00
80.1,76.2,71.3,74.0,amberscott,15-01-09,06
75.9,88.3,68.4,88.2,amberscott,15-01-09,12
74.4,94.2,71.4,90.9,amberscott,15-01-09,18
74.3,81.3,73.0,79.3,amberscott,15-01-10,00
86.4,82.9,86.4,82.9,amberscott,15-01-10,06
77.6,50.4,77.6,49.7,amberscott,15-01-10,12
89.0,60.4,89.0,57.4,amberscott,15-01-10,18
88.3,73.7,87.8,70.9,amberscott,15-01-11,00
76.3,50.5,75.8,50.5,amberscott,15-01-11,06
80.3,87.8,76.0,87.4,amberscott,15-01-11,12
78.2,56.8,73.5,54.6,amberscott,15-01-11,18
81.0,85.6,80.3,85.6,amberscott,15-01-12,00
71.0,72.7,67.0,71.0,amberscott,15-01-12,06
83.3,52.1,78.5,46.3,amberscott,15-01-12,12
81.2,80.6,79.2,71.8,amberscott,15-01-12,18
85.8,58.0,84.8,56.2,amberscott,15-01-13,00
78.4,59.4,74.8,59.4,amberscott,15-01-13,06
82.7,62.5,80.4,61.6,amberscott,15-01-13,12
76.0,74.6,75.9,73.8,amberscott,15-01-13,18
72.6,51.4,72.5,50.1,amberscott,15-01-14,00
89.6,74.8,87.6,71.0,amberscott,15-01-14,06
78.5,93.4,77.5,93.2,amberscott,15-01-14,12
80.7,61.7,75.0,53.1,amberscott,15-01-14,18
77.2,69.3,72.4,65.5,amberscott,15-01-15,00
88.7,90.5,88.1,90.0,amberscott,15-01-15,06
88.1,70.3,86.3,65.8,amberscott,15-01-15,12
75.1,67.6,74.5,66.7,amberscott,15-01-15,18
89.6,71.1,89.1,70.0,amberscott,15-01-16,00
77.4,66.3,71.1,59.4,amberscott,15-01-16,06
73.5,58.2,68.8,54.9,amberscott,15-01-16,12
80.8,57.2,79.7,54.7,amberscott,15-01-16,18
88.6,70.1,87.4,68.8,amberscott,15-01-17,00
88.9,83.8,82.6,83.8,amberscott,15-01-17,06
81.3,85.7,81.3,79.9,amberscott,15-01-17,12
92.1,52.8,87.6,52.8,amberscott,15-01-17,18
78.8,53.7,78.1,53.3,amberscott,15-01-18,00
75.9,77.8,71.8,76.4,amberscott,15-01-18,06
85.2,68.7,78.2,68.7,amberscott,15-01-18,12
88.3,70.6,81.0,70.6,amberscott,15-01-18,18
78.3,60.0,78.3,55.7,amberscott,15-01-19,00
83.6,55.5,83.0,51.2,amberscott,15-01-19,06
72.2,76.7,70.2,76.7,amberscott,15-01-19,12
92.6,92.0,86.3,86.9,amberscott,15-01-19,18
92.5,55.4,84.6,51.2,amberscott,15-01-20,00
74.3,63.5,72.5,59.6,amberscott,15-01-20,06
70.2,77.6,66.8,74.2,amberscott,15-01-20,12
92.7,72.8,88.3,72.8,amberscott,15-01-20,18
82.6,55.0,82.0,55.0,amberscott,15-01-21,00
79.2,79.7,78.8,72.9,amberscott,15-01-21,06
90.1,79.1,84.2,75.8,amberscott,15-01-21,12
94.4,52.3,93.9,51.7,amberscott,15-01-21,18
74.7,70.0,73.8,66.5,amberscott,15-01-22,00
92.3,53.8,89.4,52.6,amberscott,15-01-22,06
88.2,75.4,87.4,74.6,amberscott,15-01-22,12
87.0,73.6,83.9,73.6,amberscott,15-01-22,18
85.3,75.7,83.4,74.6,amberscott,15-01-23,00
80.5,63.0,80.5,60.2,amberscott,15-01-23,06
81.8,55.3,78.4,54.1,amberscott,15-01-23,12
80.6,52.4,73.7,50.3,amberscott,15-01-23,18
78.4,78.3,75.6,75.6,amberscott,15-01-24,00
78.8,75.2,76.9,70.4,amberscott,15-01-24,06
78.2,75.4,72.8,71.6,amberscott,15-01-24,12
72.6,87.9,71.1,86.6,amberscott,15-01-24,18
81.2,60.2,74.9,60.2,amberscott,15-01-25,00
87.1,75.0,86.0,71.7,amberscott,15-01-25,06
86.5,62.2,85.1,60.9,amberscott,15-01-25,12
89.8,91.2,87.4,88.7,amberscott,15-01-25,18
79.3,82.6,77.8,77.7,amberscott,15-01-26,00
85.9,78.3,84.4,78.3,amberscott,15-01-26,06
70.3,51.0,70.3,48.8,amberscott,15-01-26,12
71.0,90.6,70.9,88.4,amberscott,15-01-26,18
86.2,87.4,82.6,86.4,amberscott,15-01-27,00
91.9,91.4,91.8,91.4,amberscott,15-01-27,06
73.3,52.2,70.8,45.3,amberscott,15-01-27,12
81.3,66.2,73.6,63.4,amberscott,15-01-27,18
86.4,51.9,82.9,47.0,amberscott,15-01-28,00
85.0,59.9,84.5,57.5,amberscott,15-01-28,06
89.1,94.6,88.3,89.1,amberscott,15-01-28,12
70.5,61.1,70.5,57.8,amberscott,15-01-28,18
84.5,57.3,84.5,56.3,amberscott,15-01-29,00
89.9,77.0,80.9,77.0,amberscott,15-01-29,06
72.8,91.5,72.8,91.1,amberscott,15-01-29,12
78.4,52.2,74.1,47.8,amberscott,15-01-29,18
90.0,58.8,85.4,52.6,amberscott,15-01-30,00
71.1,64.4,70.4,59.8,amberscott,15-01-30,06
79.6,69.2,79.6,68.8,amberscott,15-01-30,12
86.6,92.8,85.6,89.1,amberscott,15-01-30,18
81.4,65.3,81.2,62.4,amberscott,15-01-31,00
74.5,62.8,74.0,58.2,amberscott,15-01-31,06
89.5,68.7,89.5,59.3,amberscott,15-01-31,12
92.7,84.9,92.6,83.2,amberscott,15-01-31,18
87.6,85.8,83.8,83.3,amberscott,15-02-01,00
75.3,81.5,74.3,80.0,amberscott,15-02-01,06
71.6,57.1,64.1,55.5,amberscott,15-02-01,12
91.9,55.2,90.3,51.9,amberscott,15-02-01,18
84.0,76.8,81.5,76.8,amberscott,15-02-02,00
87.1,57.4,87.1,55.4,amberscott,15-02-02,06
92.4,69.5,91.4,69.3,amberscott,15-02-02,12
75.5,63.6,75.4,62.8,amberscott,15-02-02,18
70.9,69.7,68.5,69.0,amberscott,15-02-03,00
73.9,79.4,69.2,78.5,amberscott,15-02-03,06
73.6,55.4,70.3,55.3,amberscott,15-02-03,12
71.4,92.1,70.2,84.8,amberscott,15-02-03,18
92.9,88.7,92.9,87.9,amberscott,15-02-04,00
90.6,57.3,89.1,56.5,amberscott,15-02-04,06
79.0,52.4,76.2,49.8,amberscott,15-02-04,12
95.0,78.9,93.9,75.8,amberscott,15-02-04,18
82.1,68.1,82.1,68.1,amberscott,15-02-05,00
88.3,90.8,85.7,87.1,amberscott,15-02-05,06
75.9,61.2,70.8,61.2,amberscott,15-02-05,12
71.0,82.9,69.0,78.5,amberscott,15-02-05,18
82.5,71.9,81.5,70.3,amberscott,15-02-06,00
81.5,73.4,79.4,73.4,amberscott,15-02-06,06
94.8,56.6,92.6,52.0,amberscott,15-02-06,12
92.4,73.8,91.8,70.1,amberscott,15-02-06,18
86.2,80.9,84.3,78.5,amberscott,15-02-07,00
85.2,94.8,85.2,89.0,amberscott,15-02-07,06
83.5,94.5,81.4,93.0,amberscott,15-02-07,12
84.3,64.2,78.4,63.6,amberscott,15-02-07,18
81.3,59.4,79.5,59.4,amberscott,15-02-08,00
86.2,83.5,85.2,82.8,amberscott,15-02-08,06
90.2,70.0,90.2,62.6,amberscott,15-02-08,12
92.7,87.6,91.6,86.2,amberscott,15-02-08,18
91.4,70.1,90.7,67.5,amberscott,15-02-09,00
92.3,64.7,87.5,60.1,amberscott,15-02-09,06
70.9,52.9,68.5,51.0,amberscott,15-02-09,12
80.3,53.0,78.5,50.2,amberscott,15-02-09,18
88.0,68.4,87.0,68.4,amberscott,15-02-10,00
80.2,54.6,71.7,53.6,amberscott,15-02-10,06
82.3,61.5,79.9,57.6,amberscott,15-02-10,12
73.1,70.0,67.8,70.0,amberscott,15-02-10,18
71.6,54.2,70.7,51.6,amberscott,15-02-11,00
86.9,71.5,86.2,70.7,amberscott,15-02-11,06
79.2,61.9,78.6,60.5,amberscott,15-02-11,12
77.7,51.5,77.7,47.5,amberscott,15-02-11,18
86.7,89.0,83.1,89.0,amberscott,15-02-12,00
91.6,52.0,91.4,52.0,amberscott,15-02-12,06
89.9,58.0,88.0,56.2,amberscott,15-02-12,12
78.2,61.1,76.5,55.7,amberscott,15-02-12,18
72.4,54.6,67.4,48.8,amberscott,15-02-13,00
91.1,73.2,91.1,69.6,amberscott,15-02-13,06
87.0,85.7,84.2,83.5,amberscott,15-02-13,12
79.8,88.2,78.6,88.2,amberscott,15-02-13,18
72.9,81.9,67.6,80.5,amberscott,15-02-14,00
92.6,74.6,91.8,68.8,amberscott,15-02-14,06
86.2,73.1,85.3,72.5,amberscott,15-02-14,12
78.1,93.1,76.6,89.5,amberscott,15-02-14,18
82.8,72.3,78.7,70.7,amberscott,15-02-15,00
91.6,92.5,85.8,88.8,amberscott,15-02-15,06
85.9,89.6,84.4,86.0,amberscott,15-02-15,12
78.2,56.6,75.3,56.6,amberscott,15-02-15,18
80.2,54.8,79.2,51.5,amberscott,15-02-16,00
73.3,53.8,71.6,46.9,amberscott,15-02-16,06
79.9,70.6,79.7,64.2,amberscott,15-02-16,12
93.8,52.2,91.1,44.3,amberscott,15-02-16,18
88.4,80.4,79.5,80.4,amberscott,15-02-17,00
86.8,53.5,86.8,53.2,amberscott,15-02-17,06
89.8,85.8,85.8,81.2,amberscott,15-02-17,12
74.2,59.4,71.5,57.5,amberscott,15-02-17,18
79.4,58.4,78.8,55.1,amberscott,15-02-18,00
87.8,57.3,82.6,55.6,amberscott,15-02-18,06
79.7,64.6,78.4,62.2,amberscott,15-02-18,12
74.5,76.4,73.5,74.6,amberscott,15-02-18,18
78.9,62.5,78.9,59.5,amberscott,15-02-19,00
88.0,93.9,84.7,86.2,amberscott,15-02-19,06
77.5,58.2,74.9,56.0,amberscott,15-02-19,12
78.4,90.4,75.3,89.6,amberscott,15-02-19,18
79.6,77.9,77.9,70.6,amberscott,15-02-20,00
94.9,80.7,93.7,80.1,amberscott,15-02-20,06
91.4,61.0,83.3,58.4,amberscott,15-02-20,12
90.2,76.1,90.1,74.1,amberscott,15-02-20,18
70.2,52.2,69.2,49.3,amberscott,15-02-21,00
93.9,57.2,92.1,55.3,amberscott,15-02-21,06
70.9,94.7,69.7,87.4,amberscott,15-02-21,12
92.6,80.1,91.0,79.3,amberscott,15-02-21,18
89.8,64.3,88.6,64.3,amberscott,15-02-22,00
92.2,65.0,88.0,63.9,amberscott,15-02-22,06
76.3,62.1,72.2,60.7,amberscott,15-02-22,12
75.1,58.8,71.7,55.5,amberscott,15-02-22,18
78.4,62.4,77.4,58.7,amberscott,15-02-23,00
85.1,93.7,84.1,87.6,amberscott,15-02-23,06
83.8,77.2,82.5,71.6,amberscott,15-02-23,12
70.9,80.0,68.6,75.2,amberscott,15-02-23,18
80.1,61.2,80.1,61.1,amberscott,15-02-24,00
86.5,50.6,85.7,47.1,amberscott,15-02-24,06
84.9,67.9,81.1,63.0,amberscott,15-02-24,12
88.6,86.3,88.6,84.4,amberscott,15-02-24,18
94.8,81.1,94.8,79.9,amberscott,15-02-25,00
73.1,68.6,73.1,67.3,amberscott,15-02-25,06
78.1,70.7,78.0,69.2,amberscott,15-02-25,12
75.5,51.8,74.0,49.2,amberscott,15-02-25,18
80.8,77.9,79.6,75.4,amberscott,15-02-26,00
92.7,83.9,84.9,80.6,amberscott,15-02-26,06
77.3,83.4,77.3,82.0,amberscott,15-02-26,12
83.3,61.5,81.6,61.5,amberscott,15-02-26,18
75.2,86.3,71.9,78.6,amberscott,15-02-27,00
71.3,57.4,71.3,48.7,amberscott,15-02-27,06
79.6,53.2,79.4,44.8,amberscott,15-02-27,12
80.9,83.2,80.9,83.1,amberscott,15-02-27,18
75.8,64.5,68.5,64.5,amberscott,15-02-28,00
78.0,70.8,73.9,68.8,amberscott,15-02-28,06
94.8,51.5,91.6,44.6,amberscott,15-02-28,12
72.2,63.1,67.3,62.7,amberscott,15-02-28,18
74.6,92.4,73.9,92.2,amberscott,15-03-01,00
90.4,93.7,90.4,92.4,amberscott,15-03-01,06
79.8,82.0,76.6,79.4,amberscott,15-03-01,12
89.2,84.2,87.7,84.2,amberscott,15-03-01,18
90.6,81.4,90.4,81.4,amberscott,15-03-02,00
86.9,91.7,85.9,90.5,amberscott,15-03-02,06
86.1,89.8,85.9,84.1,amberscott,15-03-02,12
90.5,92.0,89.1,89.9,amberscott,15-03-02,18
87.0,80.3,87.0,79.3,amberscott,15-03-03,00
81.3,76.1,75.8,73.3,amberscott,15-03-03,06
72.0,82.7,70.1,80.1,amberscott,15-03-03,12
89.8,53.5,89.7,52.5,amberscott,15-03-03,18
80.5,80.7,78.4,80.3,amberscott,15-03-04,00
86.2,58.6,77.7,55.9,amberscott,15-03-04,06
88.6,75.4,82.9,73.2,amberscott,15-03-04,12
88.0,66.1,86.4,64.6,amberscott,15-03-04,18
88.1,84.2,87.7,82.3,amberscott,15-03-05,00
71.5,83.3,71.5,83.0,amberscott,15-03-05,06
74.9,92.0,74.0,90.8,amberscott,15-03-05,12
78.3,62.5,76.3,61.5,amberscott,15-03-05,18
92.1,84.9,86.8,83.8,amberscott,15-03-06,00
89.5,56.9,79.5,51.4,amberscott,15-03-06,06
76.3,58.6,74.2,57.5,amberscott,15-03-06,12
72.9,73.7,67.7,71.1,amberscott,15-03-06,18
92.0,50.7,92.0,45.9,amberscott,15-03-07,00
70.3,70.4,69.6,68.7,amberscott,15-03-07,06
83.8,74.8,83.5,68.7,amberscott,15-03-07,12
85.0,69.0,84.9,67.6,amberscott,15-03-07,18
78.1,67.9,70.9,67.9,amberscott,15-03-08,00
80.3,86.9,76.3,85.4,amberscott,15-03-08,06
93.6,83.6,90.8,82.9,amberscott,15-03-08,12
89.7,92.4,88.2,92.0,amberscott,15-03-08,18
72.1,64.8,67.8,61.8,amberscott,15-03-09,00
80.5,86.9,73.5,81.2,amberscott,15-03-09,06
80.0,90.3,73.1,90.3,amberscott,15-03-09,12
78.5,67.6,73.5,67.3,amberscott,15-03-09,18
92.4,60.4,88.4,59.8,amberscott,15-03-10,00
88.8,92.7,88.8,86.8,amberscott,15-03-10,06
78.0,71.0,74.7,62.0,amberscott,15-03-10,12
88.1,83.8,86.1,83.7,amberscott,15-03-10,18
83.5,64.3,77.9,63.3,amberscott,15-03-11,00
94.2,68.4,93.0,67.7,amberscott,15-03-11,06
89.1,55.0,84.0,54.1,amberscott,15-03-11,12
84.5,91.6,84.5,90.3,amberscott,15-03-11,18
88.6,67.7,80.7,66.3,amberscott,15-03-12,00
81.8,92.1,79.9,92.0,amberscott,15-03-12,06
76.7,56.5,74.0,49.7,amberscott,15-03-12,12
85.2,90.2,83.3,84.9,amberscott,15-03-12,18
90.8,77.0,83.3,72.4,amberscott,15-03-13,00
70.1,91.7,69.3,90.2,amberscott,15-03-13,06
90.8,68.1,90.7,66.1,amberscott,15-03-13,12
86.9,59.8,84.1,59.7,amberscott,15-03-13,18
92.1,66.2,90.7,65.5,amberscott,15-03-14,00
81.8,60.8,79.6,54.8,amberscott,15-03-14,06
90.5,80.8,88.6,78.3,amberscott,15-03-14,12
74.8,90.0,71.2,86.4,amberscott,15-03-14,18
70.2,73.4,69.2,71.4,amberscott,15-03-15,00
91.3,94.1,91.3,92.7,amberscott,15-03-15,06
92.4,59.3,88.8,59.3,amberscott,15-03-15,12
90.1,91.4,89.2,90.0,amberscott,15-03-15,18
91.3,82.5,91.3,81.9,amberscott,15-03-16,00
83.7,76.6,83.5,75.2,amberscott,15-03-16,06
84.3,70.7,82.3,68.1,amberscott,15-03-16,12
93.9,90.0,89.2,89.7,amberscott,15-03-16,18
91.1,91.5,90.5,91.5,amberscott,15-03-17,00
85.3,88.6,81.7,87.6,amberscott,15-03-17,06
77.0,88.3,77.0,84.6,amberscott,15-03-17,12
93.8,70.4,93.6,70.3,amberscott,15-03-17,18
94.1,88.5,89.2,88.5,amberscott,15-03-18,00
94.6,80.4,90.3,77.5,amberscott,15-03-18,06
78.1,68.9,74.4,63.1,amberscott,15-03-18,12
79.7,81.5,76.9,76.4,amberscott,15-03-18,18
94.2,60.4,92.4,60.2,amberscott,15-03-19,00
83.6,92.2,75.4,89.5,amberscott,15-03-19,06
85.5,64.9,82.7,62.8,amberscott,15-03-19,12
71.0,62.1,67.5,59.7,amberscott,15-03-19,18
75.5,79.3,71.6,75.6,amberscott,15-03-20,00
72.6,50.0,68.6,49.8,amberscott,15-03-20,06
92.5,57.9,92.5,57.9,amberscott,15-03-20,12
93.6,91.1,85.9,88.6,amberscott,15-03-20,18
86.3,58.1,82.5,57.7,amberscott,15-03-21,00
77.9,55.4,76.8,55.3,amberscott,15-03-21,06
82.2,85.2,79.9,80.9,amberscott,15-03-21,12
72.2,72.9,72.0,71.5,amberscott,15-03-21,18
80.7,57.0,78.9,56.8,amberscott,15-03-22,00
89.1,72.5,85.6,69.2,amberscott,15-03-22,06
92.8,51.7,92.3,51.7,amberscott,15-03-22,12
72.0,76.3,64.3,75.1,amberscott,15-03-22,18
89.4,72.3,88.5,72.3,amberscott,15-03-23,00
80.7,80.5,80.1,78.5,amberscott,15-03-23,06
95.0,58.4,94.5,57.5,amberscott,15-03-23,12
92.5,73.6,88.0,73.6,amberscott,15-03-23,18
77.6,72.2,74.5,69.3,amberscott,15-03-24,00
91.7,68.0,83.0,68.0,amberscott,15-03-24,06
91.4,74.5,88.5,68.1,amberscott,15-03-24,12
84.3,51.4,80.4,51.2,amberscott,15-03-24,18
82.3,75.0,78.1,71.2,amberscott,15-03-25,00
84.5,51.7,82.0,50.5,amberscott,15-03-25,06
84.8,74.6,77.9,74.6,amberscott,15-03-25,12
89.2,56.8,86.7,50.8,amberscott,15-03-25,18
91.2,63.2,91.2,59.8,amberscott,15-03-26,00
87.3,66.5,86.3,66.2,amberscott,15-03-26,06
78.2,61.9,72.7,61.1,amberscott,15-03-26,12
94.6,63.0,89.7,63.0,amberscott,15-03-26,18
88.0,78.2,87.7,68.5,amberscott,15-03-27,00
75.7,77.4,74.6,72.0,amberscott,15-03-27,06
79.1,53.2,73.7,49.7,amberscott,15-03-27,12
76.5,84.1,73.3,84.1,amberscott,15-03-27,18
87.9,79.9,84.7,76.1,amberscott,15-03-28,00
93.3,50.1,89.8,49.4,amberscott,15-03-28,06
86.3,63.8,86.3,62.4,amberscott,15-03-28,12
71.5,94.1,69.9,93.2,amberscott,15-03-28,18
89.8,69.0,85.1,63.1,amberscott,15-03-29,00
76.3,67.3,73.9,64.0,amberscott,15-03-29,06
80.6,62.3,80.4,62.0,amberscott,15-03-29,12
81.3,65.9,80.7,65.9,amberscott,15-03-29,18
70.3,88.8,68.3,86.5,amberscott,15-03-30,00
82.6,62.3,80.4,58.6,amberscott,15-03-30,06
89.5,66.1,84.6,59.2,amberscott,15-03-30,12
86.5,72.4,86.4,70.8,amberscott,15-03-30,18
78.4,53.0,76.4,44.2,amberscott,15-03-31,00
81.6,62.7,79.1,60.7,amberscott,15-03-31,06
86.9,61.1,86.6,59.0,amberscott,15-03-31,12
82.1,61.8,80.8,60.6,amberscott,15-03-31,18
79.3,77.6,78.4,71.7,amberscott,15-04-01,00
70.8,67.4,70.6,66.1,amberscott,15-04-01,06
83.7,79.1,83.3,78.2,amberscott,15-04-01,12
79.2,84.9,78.6,80.9,amberscott,15-04-01,18
88.2,62.5,84.9,60.9,amberscott,15-04-02,00
88.8,54.3,88.8,52.4,amberscott,15-04-02,06
93.1,67.9,91.7,67.3,amberscott,15-04-02,12
74.4,61.2,73.4,56.1,amberscott,15-04-02,18
89.0,54.9,84.2,52.0,amberscott,15-04-03,00
94.9,57.1,90.6,54.5,amberscott,15-04-03,06
83.1,89.8,78.7,84.6,amberscott,15-04-03,12
79.5,77.9,74.5,76.0,amberscott,15-04-03,18
81.0,51.4,81.0,49.0,amberscott,15-04-04,00
79.5,66.1,73.9,65.0,amberscott,15-04-04,06
78.8,89.1,77.9,88.8,amberscott,15-04-04,12
72.2,76.8,65.8,76.2,amberscott,15-04-04,18
88.1,76.8,86.7,76.5,amberscott,15-04-05,00
90.4,57.2,88.8,55.0,amberscott,15-04-05,06
93.5,84.8,93.5,77.7,amberscott,15-04-05,12
90.8,72.9,88.0,64.6,amberscott,15-04-05,18
85.8,70.0,79.8,63.9,amberscott,15-04-06,00
88.8,94.7,87.4,94.7,amberscott,15-04-06,06
73.6,73.0,73.2,71.6,amberscott,15-04-06,12
85.2,54.2,80.9,48.8,amberscott,15-04-06,18
93.7,70.6,91.2,70.6,amberscott,15-04-07,00
71.9,62.5,69.2,61.0,amberscott,15-04-07,06
84.6,72.9,77.1,70.8,amberscott,15-04-07,12
80.7,68.6,78.9,68.5,amberscott,15-04-07,18
94.4,80.2,93.6,76.8,amberscott,15-04-08,00
89.1,86.4,89.1,85.2,amberscott,15-04-08,06
83.5,56.5,82.5,53.6,amberscott,15-04-08,12
90.0,53.1,88.7,52.9,amberscott,15-04-08,18
91.3,83.2,91.2,81.1,amberscott,15-04-09,00
84.7,64.6,79.6,64.1,amberscott,15-04-09,06
94.3,67.6,93.5,66.6,amberscott,15-04-09,12
91.2,79.7,84.5,72.9,amberscott,15-04-09,18
84.0,63.6,75.6,60.7,amberscott,15-04-10,00
87.1,54.5,81.9,54.5,amberscott,15-04-10,06
80.8,86.6,77.3,86.6,amberscott,15-04-10,12
82.8,75.6,79.0,71.6,amberscott,15-04-10,18
73.6,72.7,72.6,67.2,amberscott,15-04-11,00
90.1,52.8,89.9,52.5,amberscott,15-04-11,06
88.5,87.2,86.2,86.0,amberscott,15-04-11,12
91.2,86.9,90.4,84.3,amberscott,15-04-11,18
75.6,85.9,74.1,79.6,amberscott,15-04-12,00
72.6,80.5,64.4,73.7,amberscott,15-04-12,06
70.9,88.9,70.9,86.9,amberscott,15-04-12,12
72.7,87.2,67.2,81.4,amberscott,15-04-12,18
94.3,64.2,89.3,64.2,amberscott,15-04-13,00
73.6,64.5,71.9,59.2,amberscott,15-04-13,06
72.6,89.9,71.1,86.4,amberscott,15-04-13,12
